look_id,reason,logged
fendi|FW2015|010,image download failed,2026-07-03
gucci|FW2015|010,image download failed,2026-07-03
hermes|FW2015|010,image download failed,2026-07-03
loewe|FW2015|010,image download failed,2026-07-03
louis-vuitton|FW2015|010,image download failed,2026-07-03
miu-miu|FW2015|010,image download failed,2026-07-03
moncler|FW2015|010,image download failed,2026-07-03
prada|FW2015|010,image download failed,2026-07-03
ralph-lauren|FW2015|010,image download failed,2026-07-03
saint-laurent|FW2015|010,image download failed,2026-07-03
salvatore-ferragamo|FW2015|010,image download failed,2026-07-03
valentino|FW2015|010,image download failed,2026-07-03
balenciaga|FW2016|010,image download failed,2026-07-03
bottega-veneta|FW2016|010,image download failed,2026-07-03
brunello-cucinelli|FW2016|010,image download failed,2026-07-03
burberry|FW2016|010,image download failed,2026-07-03
celine|FW2016|010,image download failed,2026-07-03
chloe|FW2016|010,image download failed,2026-07-03
christian-dior|FW2016|010,image download failed,2026-07-03
fendi|FW2016|010,image download failed,2026-07-03
gucci|FW2016|010,image download failed,2026-07-03
hermes|FW2016|010,image download failed,2026-07-03
loewe|FW2016|010,image download failed,2026-07-03
louis-vuitton|FW2016|010,image download failed,2026-07-03
miu-miu|FW2016|010,image download failed,2026-07-03
moncler|FW2016|010,image download failed,2026-07-03
prada|FW2016|010,image download failed,2026-07-03
ralph-lauren|FW2016|010,image download failed,2026-07-03
saint-laurent|FW2016|010,image download failed,2026-07-03
tods|FW2016|010,image download failed,2026-07-03
valentino|FW2016|010,image download failed,2026-07-03
versace|FW2016|010,image download failed,2026-07-03
balenciaga|FW2017|010,image download failed,2026-07-03
bottega-veneta|FW2017|010,image download failed,2026-07-03
brunello-cucinelli|FW2017|010,image download failed,2026-07-03
burberry|FW2017|010,image download failed,2026-07-03
celine|FW2017|010,image download failed,2026-07-03
chloe|FW2017|010,image download failed,2026-07-03
christian-dior|FW2017|010,image download failed,2026-07-03
fendi|FW2017|010,image download failed,2026-07-03
gucci|FW2017|010,image download failed,2026-07-03
hermes|FW2017|010,image download failed,2026-07-03
loewe|FW2017|010,image download failed,2026-07-03
louis-vuitton|FW2017|010,image download failed,2026-07-03
miu-miu|FW2017|010,image download failed,2026-07-03
moncler|FW2017|010,image download failed,2026-07-03
prada|FW2017|010,image download failed,2026-07-03
ralph-lauren|FW2017|010,image download failed,2026-07-03
saint-laurent|FW2017|010,image download failed,2026-07-03
salvatore-ferragamo|FW2017|010,image download failed,2026-07-03
tods|FW2017|010,image download failed,2026-07-03
valentino|FW2017|010,image download failed,2026-07-03
versace|FW2017|010,image download failed,2026-07-03
balenciaga|FW2018|010,image download failed,2026-07-03
bottega-veneta|FW2018|010,image download failed,2026-07-03
burberry|FW2018|010,image download failed,2026-07-03
celine|FW2018|010,image download failed,2026-07-03
chloe|FW2018|010,image download failed,2026-07-03
christian-dior|FW2018|010,image download failed,2026-07-03
fendi|FW2018|010,image download failed,2026-07-03
gucci|FW2018|010,image download failed,2026-07-03
hermes|FW2018|010,image download failed,2026-07-03
loewe|FW2018|010,image download failed,2026-07-03
louis-vuitton|FW2018|010,image download failed,2026-07-03
miu-miu|FW2018|010,image download failed,2026-07-03
prada|FW2018|010,image download failed,2026-07-03
ralph-lauren|FW2018|010,image download failed,2026-07-03
saint-laurent|FW2018|010,image download failed,2026-07-03
salvatore-ferragamo|FW2018|010,image download failed,2026-07-03
tods|FW2018|010,image download failed,2026-07-03
valentino|FW2018|010,image download failed,2026-07-03
versace|FW2018|010,image download failed,2026-07-03
balenciaga|FW2019|010,image download failed,2026-07-03
bottega-veneta|FW2019|010,image download failed,2026-07-03
brunello-cucinelli|FW2019|010,image download failed,2026-07-03
burberry|FW2019|010,image download failed,2026-07-03
celine|FW2019|010,image download failed,2026-07-03
chloe|FW2019|010,image download failed,2026-07-03
christian-dior|FW2019|010,image download failed,2026-07-03
fendi|FW2019|010,image download failed,2026-07-03
gucci|FW2019|010,image download failed,2026-07-03
hermes|FW2019|010,image download failed,2026-07-03
loewe|FW2019|010,image download failed,2026-07-03
louis-vuitton|FW2019|010,image download failed,2026-07-03
miu-miu|FW2019|010,image download failed,2026-07-03
prada|FW2019|010,image download failed,2026-07-03
saint-laurent|FW2019|010,image download failed,2026-07-03
salvatore-ferragamo|FW2019|010,image download failed,2026-07-03
tods|FW2019|010,image download failed,2026-07-03
valentino|FW2019|010,image download failed,2026-07-03
versace|FW2019|010,image download failed,2026-07-03
balenciaga|FW2020|010,image download failed,2026-07-03
bottega-veneta|FW2020|010,image download failed,2026-07-03
brunello-cucinelli|FW2020|010,image download failed,2026-07-03
burberry|FW2020|010,image download failed,2026-07-03
celine|FW2020|010,image download failed,2026-07-03
chloe|FW2020|010,image download failed,2026-07-03
christian-dior|FW2020|010,image download failed,2026-07-03
fendi|FW2020|010,image download failed,2026-07-03
gucci|FW2020|010,image download failed,2026-07-03
hermes|FW2020|010,image download failed,2026-07-03
loewe|FW2020|010,image download failed,2026-07-03
louis-vuitton|FW2020|010,image download failed,2026-07-03
miu-miu|FW2020|010,image download failed,2026-07-03
prada|FW2020|010,image download failed,2026-07-03
ralph-lauren|FW2020|010,image download failed,2026-07-03
saint-laurent|FW2020|010,image download failed,2026-07-03
salvatore-ferragamo|FW2020|010,image download failed,2026-07-03
tods|FW2020|010,image download failed,2026-07-03
valentino|FW2020|010,image download failed,2026-07-03
versace|FW2020|010,image download failed,2026-07-03
balenciaga|FW2021|010,image download failed,2026-07-03
bottega-veneta|FW2021|010,image download failed,2026-07-03
brunello-cucinelli|FW2021|010,image download failed,2026-07-03
burberry|FW2021|010,image download failed,2026-07-03
celine|FW2021|010,image download failed,2026-07-03
chloe|FW2021|010,image download failed,2026-07-03
christian-dior|FW2021|010,image download failed,2026-07-03
fendi|FW2021|010,image download failed,2026-07-03
gucci|FW2021|010,image download failed,2026-07-03
hermes|FW2021|010,image download failed,2026-07-03
loewe|FW2021|010,image download failed,2026-07-03
louis-vuitton|FW2021|010,image download failed,2026-07-03
miu-miu|FW2021|010,image download failed,2026-07-03
ralph-lauren|FW2021|010,image download failed,2026-07-03
saint-laurent|FW2021|010,image download failed,2026-07-03
salvatore-ferragamo|FW2021|010,image download failed,2026-07-03
tods|FW2021|010,image download failed,2026-07-03
versace|FW2021|010,image download failed,2026-07-03
balenciaga|FW2022|010,image download failed,2026-07-03
bottega-veneta|FW2022|010,image download failed,2026-07-03
burberry|FW2022|010,image download failed,2026-07-03
chloe|FW2022|010,image download failed,2026-07-03
christian-dior|FW2022|010,image download failed,2026-07-03
fendi|FW2022|010,image download failed,2026-07-03
gucci|FW2022|010,image download failed,2026-07-03
hermes|FW2022|010,image download failed,2026-07-03
louis-vuitton|FW2022|010,image download failed,2026-07-03
miu-miu|FW2022|010,image download failed,2026-07-03
prada|FW2022|010,image download failed,2026-07-03
saint-laurent|FW2022|010,image download failed,2026-07-03
tods|FW2022|010,image download failed,2026-07-03
valentino|FW2022|010,image download failed,2026-07-03
versace|FW2022|010,image download failed,2026-07-03
balenciaga|FW2023|010,image download failed,2026-07-03
bottega-veneta|FW2023|010,image download failed,2026-07-03
brunello-cucinelli|FW2023|010,image download failed,2026-07-03
burberry|FW2023|010,image download failed,2026-07-03
chloe|FW2023|010,image download failed,2026-07-03
christian-dior|FW2023|010,image download failed,2026-07-03
fendi|FW2023|010,image download failed,2026-07-03
gucci|FW2023|010,image download failed,2026-07-03
hermes|FW2023|010,image download failed,2026-07-03
loewe|FW2023|010,image download failed,2026-07-03
louis-vuitton|FW2023|010,image download failed,2026-07-03
miu-miu|FW2023|010,image download failed,2026-07-03
moncler|FW2023|010,image download failed,2026-07-03
prada|FW2023|010,image download failed,2026-07-03
saint-laurent|FW2023|010,image download failed,2026-07-03
salvatore-ferragamo|FW2023|010,image download failed,2026-07-03
tods|FW2023|010,image download failed,2026-07-03
valentino|FW2023|010,image download failed,2026-07-03
versace|FW2023|010,image download failed,2026-07-03
balenciaga|FW2024|010,image download failed,2026-07-03
bottega-veneta|FW2024|010,image download failed,2026-07-03
brunello-cucinelli|FW2024|010,image download failed,2026-07-03
chloe|FW2024|010,image download failed,2026-07-03
christian-dior|FW2024|010,image download failed,2026-07-03
fendi|FW2024|010,image download failed,2026-07-03
gucci|FW2024|010,image download failed,2026-07-03
hermes|FW2024|010,image download failed,2026-07-03
loewe|FW2024|010,image download failed,2026-07-03
louis-vuitton|FW2024|010,image download failed,2026-07-03
miu-miu|FW2024|010,image download failed,2026-07-03
moncler|FW2024|010,image download failed,2026-07-03
prada|FW2024|010,image download failed,2026-07-03
saint-laurent|FW2024|010,image download failed,2026-07-03
salvatore-ferragamo|FW2024|010,image download failed,2026-07-03
tods|FW2024|010,image download failed,2026-07-03
valentino|FW2024|010,image download failed,2026-07-03
versace|FW2024|010,image download failed,2026-07-03
balenciaga|FW2025|010,image download failed,2026-07-03
brunello-cucinelli|FW2025|010,image download failed,2026-07-03
burberry|FW2025|010,image download failed,2026-07-03
chloe|FW2025|010,image download failed,2026-07-03
christian-dior|FW2025|010,image download failed,2026-07-03
fendi|FW2025|010,image download failed,2026-07-03
gucci|FW2025|010,image download failed,2026-07-03
hermes|FW2025|010,image download failed,2026-07-03
loewe|FW2025|010,image download failed,2026-07-03
louis-vuitton|FW2025|010,image download failed,2026-07-03
miu-miu|FW2025|010,image download failed,2026-07-03
prada|FW2025|010,image download failed,2026-07-03
ralph-lauren|FW2025|010,image download failed,2026-07-03
saint-laurent|FW2025|010,image download failed,2026-07-03
tods|FW2025|010,image download failed,2026-07-03
valentino|FW2025|010,image download failed,2026-07-03
versace|FW2025|010,image download failed,2026-07-03
balenciaga|FW2026|010,image download failed,2026-07-03
bottega-veneta|FW2026|010,image download failed,2026-07-03
brunello-cucinelli|FW2026|010,image download failed,2026-07-03
burberry|FW2026|010,image download failed,2026-07-03
celine|FW2026|010,image download failed,2026-07-03
chloe|FW2026|010,image download failed,2026-07-03
christian-dior|FW2026|010,image download failed,2026-07-03
fendi|FW2026|010,image download failed,2026-07-03
gucci|FW2026|010,image download failed,2026-07-03
hermes|FW2026|010,image download failed,2026-07-03
loewe|FW2026|010,image download failed,2026-07-03
louis-vuitton|FW2026|010,image download failed,2026-07-03
miu-miu|FW2026|010,image download failed,2026-07-03
prada|FW2026|010,image download failed,2026-07-03
ralph-lauren|FW2026|010,image download failed,2026-07-03
saint-laurent|FW2026|010,image download failed,2026-07-03
salvatore-ferragamo|FW2026|010,image download failed,2026-07-03
tods|FW2026|010,image download failed,2026-07-03
valentino|FW2026|010,image download failed,2026-07-03
balenciaga|SS2016|010,image download failed,2026-07-03
bottega-veneta|SS2016|010,image download failed,2026-07-03
brunello-cucinelli|SS2016|010,image download failed,2026-07-03
burberry|SS2016|010,image download failed,2026-07-03
celine|SS2016|010,image download failed,2026-07-03
chloe|SS2016|010,image download failed,2026-07-03
christian-dior|SS2016|010,image download failed,2026-07-03
fendi|SS2016|010,image download failed,2026-07-03
gucci|SS2016|010,image download failed,2026-07-03
hermes|SS2016|010,image download failed,2026-07-03
loewe|SS2016|010,image download failed,2026-07-03
louis-vuitton|SS2016|010,image download failed,2026-07-03
miu-miu|SS2016|010,image download failed,2026-07-03
moncler|SS2016|010,image download failed,2026-07-03
prada|SS2016|010,image download failed,2026-07-03
ralph-lauren|SS2016|010,image download failed,2026-07-03
saint-laurent|SS2016|010,image download failed,2026-07-03
salvatore-ferragamo|SS2016|010,image download failed,2026-07-03
tods|SS2016|010,image download failed,2026-07-03
valentino|SS2016|010,image download failed,2026-07-03
versace|SS2016|010,image download failed,2026-07-03
balenciaga|SS2017|010,image download failed,2026-07-03
bottega-veneta|SS2017|010,image download failed,2026-07-03
brunello-cucinelli|SS2017|010,image download failed,2026-07-03
celine|SS2017|010,image download failed,2026-07-03
chloe|SS2017|010,image download failed,2026-07-03
christian-dior|SS2017|010,image download failed,2026-07-03
fendi|SS2017|010,image download failed,2026-07-03
gucci|SS2017|010,image download failed,2026-07-03
hermes|SS2017|010,image download failed,2026-07-03
loewe|SS2017|010,image download failed,2026-07-03
louis-vuitton|SS2017|010,image download failed,2026-07-03
miu-miu|SS2017|010,image download failed,2026-07-03
moncler|SS2017|010,image download failed,2026-07-03
prada|SS2017|010,image download failed,2026-07-03
saint-laurent|SS2017|010,image download failed,2026-07-03
tods|SS2017|010,image download failed,2026-07-03
valentino|SS2017|010,image download failed,2026-07-03
versace|SS2017|010,image download failed,2026-07-03
balenciaga|SS2018|010,image download failed,2026-07-03
bottega-veneta|SS2018|010,image download failed,2026-07-03
brunello-cucinelli|SS2018|010,image download failed,2026-07-03
celine|SS2018|010,image download failed,2026-07-03
chloe|SS2018|010,image download failed,2026-07-03
